center,target,opposite,center_label,target_label,opposite_label,target_dist,opposite_dist,self_emo_shift,cosine_similarity,kl_divergence,earth_mover_dist
Ses01_sad_01_B_010,Ses01_sad_01_B_008,Ses01_sad_01_A_009,Neutral,Anger,Anger,2,1,1,0.3196322023868561,0.28881603479385376,0.4982368275523186
Ses01_sad_01_A_011,Ses01_sad_01_A_009,Ses01_sad_01_B_010,Anger,Anger,Neutral,2,1,0,0.5472784638404846,0.28560250997543335,0.6793078407645226
Ses01_sad_01_A_012,Ses01_sad_01_A_011,Ses01_sad_01_B_010,Anger,Anger,Neutral,1,2,0,0.6735808849334717,0.141636461019516,0.6068269498646259
Ses01_sad_01_A_013,Ses01_sad_01_A_012,Ses01_sad_01_B_010,Anger,Anger,Neutral,1,3,0,0.9007928371429443,0.08076050877571106,0.38041651993989944
Ses01_sad_01_A_016,Ses01_sad_01_A_013,Ses01_sad_01_B_010,Sadness,Anger,Neutral,1,4,1,0.5615575909614563,0.49626263976097107,0.92244853079319
Ses01_sad_01_A_017,Ses01_sad_01_A_016,Ses01_sad_01_B_010,Sadness,Sadness,Neutral,1,5,0,0.9209921360015869,0.12378200888633728,0.43125721998512745
Ses01_sad_01_A_018,Ses01_sad_01_A_017,Ses01_sad_01_B_010,Sadness,Sadness,Neutral,1,6,0,0.8798115253448486,0.21219781041145325,0.436771122738719
Ses01_sad_01_A_019,Ses01_sad_01_A_018,Ses01_sad_01_B_010,Sadness,Sadness,Neutral,1,7,0,0.6792011260986328,0.37413036823272705,0.6270675659179688
Ses01_sad_01_A_020,Ses01_sad_01_A_019,Ses01_sad_01_B_010,Sadness,Sadness,Neutral,1,8,0,0.9512527585029602,0.01812082901597023,0.17655080556869507
Ses01_sad_01_A_021,Ses01_sad_01_A_020,pad,Sadness,Sadness,pad,1,None,0,0.22000549733638763,0.6614621877670288,0.4408460035920143
Ses01_sad_01_A_022,Ses01_sad_01_A_021,pad,Sadness,Sadness,pad,1,None,0,0.027917668223381042,0.6569428443908691,0.4496227353811264
Ses01_sad_01_A_023,Ses01_sad_01_A_022,pad,Sadness,Sadness,pad,1,None,0,0.5241329669952393,0.42744433879852295,0.7339843660593033
Ses01_sad_01_A_024,Ses01_sad_01_A_023,pad,Sadness,Sadness,pad,1,None,0,0.9089542031288147,0.07072767615318298,0.3815192002803087
Ses01_sad_01_A_025,Ses01_sad_01_A_024,pad,Sadness,Sadness,pad,1,None,0,0.6845441460609436,0.27378758788108826,0.371549753472209
Ses01_sad_01_A_026,Ses01_sad_01_A_025,pad,Sadness,Sadness,pad,1,None,0,0.754278302192688,0.19040510058403015,0.4930134788155556
Ses01_sad_01_A_027,Ses01_sad_01_A_026,pad,Sadness,Sadness,pad,1,None,0,0.9392166137695312,0.06131376326084137,0.38068173825740814
Ses01_sad_01_A_028,Ses01_sad_01_A_027,pad,Sadness,Sadness,pad,1,None,0,0.8421287536621094,0.04443846642971039,0.336384542286396
Ses01_sad_01_A_029,Ses01_sad_01_A_028,pad,Sadness,Sadness,pad,1,None,0,0.34844833612442017,0.306892991065979,0.3986276611685753
Ses01_sad_01_A_030,Ses01_sad_01_A_029,pad,Sadness,Sadness,pad,1,None,0,0.9384172558784485,0.01766807585954666,0.16271334886550903
Ses01_sad_01_A_031,Ses01_sad_01_A_030,pad,Sadness,Sadness,pad,1,None,0,0.5633562803268433,0.14195206761360168,0.4618484899401665
Ses01_sad_01_B_032,pad,Ses01_sad_01_A_031,Sadness,pad,Sadness,None,1,0,1.0,0.0,0.0
Ses01_sad_01_A_033,Ses01_sad_01_A_031,Ses01_sad_01_B_032,Anger,Sadness,Sadness,2,1,1,-0.09475737810134888,0.6542972922325134,0.8271075561642647
Ses01_sad_01_A_034,Ses01_sad_01_A_033,Ses01_sad_01_B_032,Anger,Anger,Sadness,1,2,0,-0.010910004377365112,0.9564080834388733,0.5629526004195213
Ses01_sad_03_A_001,pad,pad,Neutral,pad,pad,None,None,0,1.0,0.0,0.0
Ses01_sad_03_B_003,pad,Ses01_sad_03_A_001,Sadness,pad,Neutral,None,1,0,1.0,0.0,0.0
Ses01_sad_03_B_006,Ses01_sad_03_B_003,Ses01_sad_03_A_001,Sadness,Sadness,Neutral,1,2,0,0.7313519716262817,0.13465315103530884,0.7377220466732979
Ses01_sad_03_B_008,Ses01_sad_03_B_006,Ses01_sad_03_A_001,Sadness,Sadness,Neutral,1,3,0,0.9937911629676819,0.00039856345392763615,0.13277874141931534
Ses01_sad_03_A_009,Ses01_sad_03_A_001,Ses01_sad_03_B_008,Neutral,Neutral,Sadness,4,1,0,0.8627769947052002,0.1139431968331337,0.6467147395014763
Ses01_sad_03_A_010,Ses01_sad_03_A_009,Ses01_sad_03_B_008,Neutral,Neutral,Sadness,1,2,0,0.998632550239563,0.002027885988354683,0.12468869239091873
Ses01_sad_03_B_011,Ses01_sad_03_B_008,Ses01_sad_03_A_010,Sadness,Sadness,Neutral,3,1,0,0.981622040271759,0.012007873505353928,0.1686403825879097
Ses01_sad_03_A_013,Ses01_sad_03_A_010,Ses01_sad_03_B_011,Sadness,Neutral,Sadness,2,1,1,0.9872429370880127,0.015247147530317307,0.1683264896273613
Ses01_sad_03_A_014,Ses01_sad_03_A_013,Ses01_sad_03_B_011,Neutral,Sadness,Sadness,1,2,1,0.9900392889976501,0.0265403613448143,0.19339878857135773
Ses01_sad_03_B_015,Ses01_sad_03_B_011,Ses01_sad_03_A_014,Sadness,Sadness,Neutral,3,1,0,0.8930051922798157,0.1623462289571762,0.4087008610367775
Ses01_sad_03_A_016,Ses01_sad_03_A_014,Ses01_sad_03_B_015,Neutral,Neutral,Sadness,2,1,0,0.9631605744361877,0.015168599784374237,0.3407753184437752
Ses01_sad_03_B_017,Ses01_sad_03_B_015,Ses01_sad_03_A_016,Sadness,Sadness,Neutral,2,1,0,0.9923015832901001,0.007850691676139832,0.1033925861120224
Ses01_sad_03_A_018,Ses01_sad_03_A_016,Ses01_sad_03_B_017,Sadness,Neutral,Sadness,2,1,1,0.9922307729721069,0.03402605652809143,0.2654644623398781
Ses01_sad_03_B_019,Ses01_sad_03_B_017,Ses01_sad_03_A_018,Anger,Sadness,Sadness,2,1,1,0.8083253502845764,0.3748941123485565,0.7478921618312597
Ses01_sad_03_B_021,Ses01_sad_03_B_019,Ses01_sad_03_A_018,Neutral,Anger,Sadness,1,2,1,0.9804242849349976,0.03757224231958389,0.2561052702367306
Ses01_sad_03_B_023,Ses01_sad_03_B_021,Ses01_sad_03_A_018,Neutral,Neutral,Sadness,1,3,0,0.9360527992248535,0.12492503225803375,0.33157655224204063
Ses01_sad_03_B_024,Ses01_sad_03_B_023,Ses01_sad_03_A_018,Neutral,Neutral,Sadness,1,4,0,0.9851101636886597,0.02632880210876465,0.22025624848902225
Ses01_sad_03_A_025,Ses01_sad_03_A_018,Ses01_sad_03_B_024,Sadness,Sadness,Neutral,5,1,0,0.9628193378448486,0.07472402602434158,0.3362840414047241
Ses01_sad_03_A_026,Ses01_sad_03_A_025,Ses01_sad_03_B_024,Sadness,Sadness,Neutral,1,2,0,0.9927195310592651,0.0075810812413692474,0.2690861411392689
Ses01_sad_03_B_027,Ses01_sad_03_B_024,Ses01_sad_03_A_026,Sadness,Neutral,Sadness,3,1,1,0.8986853361129761,0.1495421975851059,0.5371881444007158
Ses01_sad_03_A_028,Ses01_sad_03_A_026,Ses01_sad_03_B_027,Sadness,Sadness,Sadness,2,1,0,0.9881730079650879,0.004549412988126278,0.1878012903034687
Ses01_sad_03_A_030,Ses01_sad_03_A_028,Ses01_sad_03_B_027,Sadness,Sadness,Sadness,1,2,0,0.9963481426239014,0.0028236154466867447,0.13275090605020523
Ses01_sad_03_B_031,Ses01_sad_03_B_027,Ses01_sad_03_A_030,Anger,Sadness,Sadness,3,1,1,0.9996742010116577,0.00021318532526493073,0.024648653343319893
Ses01_sad_03_B_033,Ses01_sad_03_B_031,Ses01_sad_03_A_030,Anger,Anger,Sadness,1,2,0,0.9941977262496948,0.0527486726641655,0.33546330966055393
Ses01_sad_03_B_035,Ses01_sad_03_B_033,Ses01_sad_03_A_030,Anger,Anger,Sadness,1,3,0,0.9862841963768005,0.010021422058343887,0.2015747595578432
Ses01_sad_03_B_037,Ses01_sad_03_B_035,Ses01_sad_03_A_030,Anger,Anger,Sadness,1,4,0,0.9857209324836731,0.019503071904182434,0.22351141460239887
Ses01_sad_03_A_040,Ses01_sad_03_A_030,Ses01_sad_03_B_037,Sadness,Sadness,Anger,5,1,0,0.9406487941741943,0.43552958965301514,0.9085861593484879
Ses01_sad_03_A_043,Ses01_sad_03_A_040,Ses01_sad_03_B_037,Sadness,Sadness,Anger,1,2,0,0.4681863784790039,0.1371915191411972,0.29471468925476074
Ses01_sad_03_A_045,Ses01_sad_03_A_043,Ses01_sad_03_B_037,Sadness,Sadness,Anger,1,3,0,0.8669662475585938,0.1962006390094757,0.4644027352333069
Ses01_sad_03_B_046,Ses01_sad_03_B_037,Ses01_sad_03_A_045,Anger,Anger,Sadness,4,1,0,0.7117253541946411,0.3568416237831116,0.6161345150321722
Ses01_sad_03_B_047,Ses01_sad_03_B_046,Ses01_sad_03_A_045,Anger,Anger,Sadness,1,2,0,0.856795072555542,0.07481134682893753,0.346561623737216
Ses01_sad_03_A_050,Ses01_sad_03_A_045,Ses01_sad_03_B_047,Sadness,Sadness,Anger,3,1,0,0.9748220443725586,0.0024291295558214188,0.2522745504975319
Ses01_sad_03_B_052,Ses01_sad_03_B_047,Ses01_sad_03_A_050,Neutral,Anger,Sadness,2,1,1,0.8574701547622681,0.11810466647148132,0.269552256911993
Ses01_sad_04_A_002,pad,pad,Neutral,pad,pad,None,None,0,1.0,0.0,0.0
Ses01_sad_04_A_003,Ses01_sad_04_A_002,pad,Neutral,Neutral,pad,1,None,0,0.9626977443695068,0.01193707250058651,0.18025273084640503
Ses01_sad_04_B_004,pad,Ses01_sad_04_A_003,Sadness,pad,Neutral,None,1,0,1.0,0.0,0.0
Ses01_sad_04_A_005,Ses01_sad_04_A_003,Ses01_sad_04_B_004,Neutral,Neutral,Sadness,2,1,0,0.9610158205032349,0.012626295909285545,0.2276156172156334
Ses01_sad_04_A_006,Ses01_sad_04_A_005,Ses01_sad_04_B_004,Sadness,Neutral,Sadness,1,2,1,0.9065364599227905,0.024496842175722122,0.1557713821530342
Ses01_sad_04_A_007,Ses01_sad_04_A_006,Ses01_sad_04_B_004,Sadness,Sadness,Sadness,1,3,0,0.9748356342315674,0.02564111351966858,0.21867243945598602
Ses01_sad_04_A_008,Ses01_sad_04_A_007,Ses01_sad_04_B_004,Sadness,Sadness,Sadness,1,4,0,0.9612684845924377,0.022021088749170303,0.2738258093595505
Ses01_sad_04_A_009,Ses01_sad_04_A_008,Ses01_sad_04_B_004,Sadness,Sadness,Sadness,1,5,0,0.9223363995552063,0.043678104877471924,0.20315862447023392
Ses01_sad_04_A_010,Ses01_sad_04_A_009,Ses01_sad_04_B_004,Neutral,Sadness,Sadness,1,6,1,-0.839874267578125,1.2948294878005981,0.5418928787112236
Ses01_sad_04_A_011,Ses01_sad_04_A_010,Ses01_sad_04_B_004,Neutral,Neutral,Sadness,1,7,0,-0.8140628933906555,1.3245978355407715,0.7667638435959816
Ses01_sad_04_A_012,Ses01_sad_04_A_011,Ses01_sad_04_B_004,Neutral,Neutral,Sadness,1,8,0,0.18019253015518188,1.2190589904785156,0.5384766776114702
Ses01_sad_04_A_013,Ses01_sad_04_A_012,pad,Neutral,Neutral,pad,1,None,0,0.7425683736801147,0.14133721590042114,0.28252728655934334
Ses01_sad_04_B_014,pad,Ses01_sad_04_A_013,Sadness,pad,Neutral,None,1,0,1.0,0.0,0.0
Ses01_sad_04_B_015,Ses01_sad_04_B_014,Ses01_sad_04_A_013,Happiness,Sadness,Neutral,1,2,1,0.9156017899513245,0.03172922134399414,0.16278724372386932
Ses01_sad_04_A_016,Ses01_sad_04_A_013,Ses01_sad_04_B_015,Neutral,Neutral,Happiness,3,1,0,0.14277014136314392,0.3329775929450989,0.4984580408781767
Ses02_sad_05_A_003,pad,pad,Anger,pad,pad,None,None,0,1.0,0.0,0.0
Ses02_sad_05_B_004,pad,Ses02_sad_05_A_003,Neutral,pad,Anger,None,1,0,1.0,0.0,0.0
Ses02_sad_05_A_005,Ses02_sad_05_A_003,Ses02_sad_05_B_004,Anger,Anger,Neutral,2,1,0,0.7950283288955688,0.08427169173955917,0.403270460665226
Ses02_sad_05_A_006,Ses02_sad_05_A_005,Ses02_sad_05_B_004,Neutral,Anger,Neutral,1,2,1,0.946625828742981,0.060052186250686646,0.30279792845249176
Ses02_sad_05_A_010,Ses02_sad_05_A_006,Ses02_sad_05_B_004,Sadness,Neutral,Neutral,1,3,1,0.2166968584060669,0.23283278942108154,0.5285549778491259
Ses02_sad_05_A_011,Ses02_sad_05_A_010,Ses02_sad_05_B_004,Neutral,Sadness,Neutral,1,4,1,0.03576087951660156,0.18796679377555847,0.4983773995190859
Ses02_sad_05_B_012,Ses02_sad_05_B_004,Ses02_sad_05_A_011,Neutral,Neutral,Neutral,5,1,0,0.6351094841957092,0.29404497146606445,0.5290986876934767
Ses02_sad_05_B_016,Ses02_sad_05_B_012,Ses02_sad_05_A_011,Sadness,Neutral,Neutral,1,2,1,-0.5822166800498962,2.2127418518066406,1.1609748881310225
Ses02_sad_05_B_018,Ses02_sad_05_B_016,Ses02_sad_05_A_011,Sadness,Sadness,Neutral,1,3,0,0.9582020044326782,0.21093961596488953,0.7069054916501045
Ses02_sad_05_A_019,Ses02_sad_05_A_011,Ses02_sad_05_B_018,Sadness,Neutral,Sadness,4,1,1,0.8260222673416138,0.02684583142399788,0.28442230075597763
Ses02_sad_05_B_020,Ses02_sad_05_B_018,Ses02_sad_05_A_019,Sadness,Sadness,Sadness,2,1,0,-0.6093677878379822,1.70310640335083,0.2813620865345001
Ses02_sad_05_A_022,Ses02_sad_05_A_019,Ses02_sad_05_B_020,Sadness,Sadness,Sadness,2,1,0,0.5651369690895081,0.1464836448431015,0.21430865116417408
Ses02_sad_07_A_001,pad,pad,Neutral,pad,pad,None,None,0,1.0,0.0,0.0
Ses02_sad_07_B_002,pad,Ses02_sad_07_A_001,Neutral,pad,Neutral,None,1,0,1.0,0.0,0.0
Ses02_sad_07_A_003,Ses02_sad_07_A_001,Ses02_sad_07_B_002,Neutral,Neutral,Neutral,2,1,0,0.4371873736381531,0.37865006923675537,0.7334222812205553
Ses02_sad_07_A_004,Ses02_sad_07_A_003,Ses02_sad_07_B_002,Neutral,Neutral,Neutral,1,2,0,0.8047919273376465,0.14493408799171448,0.4055876787751913
Ses02_sad_07_A_005,Ses02_sad_07_A_004,Ses02_sad_07_B_002,Happiness,Neutral,Neutral,1,3,1,0.8927527666091919,0.07366985082626343,0.3691748511046171
Ses02_sad_07_A_006,Ses02_sad_07_A_005,Ses02_sad_07_B_002,Happiness,Happiness,Neutral,1,4,0,0.9722731113433838,0.0073250047862529755,0.1536338161677122
Ses02_sad_07_A_007,Ses02_sad_07_A_006,Ses02_sad_07_B_002,Neutral,Happiness,Neutral,1,5,1,0.9303216934204102,0.047527506947517395,0.2787729986011982
Ses02_sad_07_B_008,Ses02_sad_07_B_002,Ses02_sad_07_A_007,Neutral,Neutral,Neutral,6,1,0,0.681569516658783,0.1788279414176941,0.5560828596353531
Ses02_sad_07_A_010,Ses02_sad_07_A_007,Ses02_sad_07_B_008,Neutral,Neutral,Neutral,2,1,0,0.8367120027542114,0.1182623952627182,0.381306529045105
Ses02_sad_07_B_011,Ses02_sad_07_B_008,Ses02_sad_07_A_010,Neutral,Neutral,Neutral,2,1,0,0.9649111032485962,0.027502864599227905,0.3879106864333153
Ses02_sad_07_B_014,Ses02_sad_07_B_011,Ses02_sad_07_A_010,Neutral,Neutral,Neutral,1,2,0,-0.6385055184364319,1.8117623329162598,0.4277247041463852
Ses02_sad_07_B_018,Ses02_sad_07_B_014,Ses02_sad_07_A_010,Anger,Neutral,Neutral,1,3,1,0.8817493915557861,0.31318190693855286,0.5549782067537308
Ses02_sad_07_B_020,Ses02_sad_07_B_018,Ses02_sad_07_A_010,Anger,Anger,Neutral,1,4,0,-0.3442442715167999,1.3294252157211304,0.33385127037763596
Ses02_sad_07_A_023,Ses02_sad_07_A_010,Ses02_sad_07_B_020,Anger,Neutral,Anger,5,1,1,-0.9757992029190063,1.3209550380706787,0.179697684943676
Ses02_sad_07_B_024,Ses02_sad_07_B_020,Ses02_sad_07_A_023,Anger,Anger,Anger,2,1,0,0.7973126769065857,0.18000873923301697,0.3909229692071676
Ses02_sad_07_A_026,Ses02_sad_07_A_023,Ses02_sad_07_B_024,Sadness,Anger,Anger,2,1,1,0.1643689125776291,0.38667210936546326,0.40816251933574677
Ses02_sad_07_A_027,Ses02_sad_07_A_026,Ses02_sad_07_B_024,Sadness,Sadness,Anger,1,2,0,0.6332762241363525,0.13476842641830444,0.5428270399570465
Ses02_sad_07_A_028,Ses02_sad_07_A_027,Ses02_sad_07_B_024,Sadness,Sadness,Anger,1,3,0,0.8516221642494202,0.0965280681848526,0.3000127822160721
Ses02_sad_07_A_029,Ses02_sad_07_A_028,Ses02_sad_07_B_024,Sadness,Sadness,Anger,1,4,0,0.4902120530605316,0.4856685400009155,0.30805488117039204
Ses02_sad_07_B_030,Ses02_sad_07_B_024,Ses02_sad_07_A_029,Neutral,Anger,Sadness,5,1,1,0.207683727145195,0.3383123576641083,0.46514047496020794
Ses02_sad_07_B_032,Ses02_sad_07_B_030,Ses02_sad_07_A_029,Neutral,Neutral,Sadness,1,2,0,0.9042785167694092,0.07150980085134506,0.3514604717493057
Ses02_sad_07_B_035,Ses02_sad_07_B_032,Ses02_sad_07_A_029,Anger,Neutral,Sadness,1,3,1,0.125711590051651,0.4107971787452698,0.45231560803949833
Ses02_sad_07_A_037,Ses02_sad_07_A_029,Ses02_sad_07_B_035,Sadness,Sadness,Anger,4,1,0,0.3024682402610779,0.8603293299674988,0.1502976417541504
Ses02_sad_07_B_038,Ses02_sad_07_B_035,Ses02_sad_07_A_037,Anger,Anger,Sadness,2,1,0,0.8291696310043335,0.04042608663439751,0.22264497354626656
Ses02_sad_07_B_040,Ses02_sad_07_B_038,Ses02_sad_07_A_037,Anger,Anger,Sadness,1,2,0,0.549263060092926,0.11855868250131607,0.25170119665563107
Ses02_sad_07_A_041,Ses02_sad_07_A_037,Ses02_sad_07_B_040,Sadness,Sadness,Anger,3,1,0,0.2184109091758728,0.6144127249717712,0.3249382246285677
Ses02_sad_07_A_043,Ses02_sad_07_A_041,Ses02_sad_07_B_040,Sadness,Sadness,Anger,1,2,0,0.508388102054596,0.20424450933933258,0.2700893357396126
Ses02_sad_07_B_045,Ses02_sad_07_B_040,Ses02_sad_07_A_043,Neutral,Anger,Sadness,3,1,1,0.9017210602760315,0.0985947772860527,0.6163760870695114
Ses02_sad_07_B_047,Ses02_sad_07_B_045,Ses02_sad_07_A_043,Neutral,Neutral,Sadness,1,2,0,0.9822167158126831,0.026689855381846428,0.2092258632183075
Ses02_sad_07_A_048,Ses02_sad_07_A_043,Ses02_sad_07_B_047,Sadness,Sadness,Neutral,3,1,0,0.7525798678398132,0.18703481554985046,0.4282660037279129
Ses02_sad_07_A_049,Ses02_sad_07_A_048,Ses02_sad_07_B_047,Sadness,Sadness,Neutral,1,2,0,-0.6340645551681519,1.8737637996673584,0.28311651945114136
Ses02_sad_07_A_050,Ses02_sad_07_A_049,Ses02_sad_07_B_047,Sadness,Sadness,Neutral,1,3,0,0.5247089266777039,0.4719381034374237,0.5458235070109367
Ses02_sad_07_B_051,Ses02_sad_07_B_047,Ses02_sad_07_A_050,Neutral,Neutral,Sadness,4,1,0,0.9445909261703491,0.03448784723877907,0.3095913976430893
Ses02_sad_07_A_052,Ses02_sad_07_A_050,Ses02_sad_07_B_051,Sadness,Sadness,Neutral,2,1,0,0.18939146399497986,0.20539648830890656,0.2540936768054962
Ses02_sad_08_B_002,pad,pad,Sadness,pad,pad,None,None,0,1.0,0.0,0.0
Ses02_sad_08_A_004,pad,Ses02_sad_08_B_002,Neutral,pad,Sadness,None,1,0,1.0,0.0,0.0
Ses02_sad_08_B_005,Ses02_sad_08_B_002,Ses02_sad_08_A_004,Neutral,Sadness,Neutral,2,1,1,0.6674249768257141,0.22599650919437408,0.44941685162484646
Ses02_sad_08_A_006,Ses02_sad_08_A_004,Ses02_sad_08_B_005,Neutral,Neutral,Neutral,2,1,0,0.8744666576385498,0.03111378476023674,0.3250311240553856
Ses02_sad_08_B_007,Ses02_sad_08_B_005,Ses02_sad_08_A_006,Neutral,Neutral,Neutral,2,1,0,0.590197741985321,0.05270810425281525,0.18335104919970036
Ses02_sad_08_A_008,Ses02_sad_08_A_006,Ses02_sad_08_B_007,Neutral,Neutral,Neutral,2,1,0,-0.3076130151748657,0.7800644040107727,0.49929775297641754
Ses02_sad_08_B_013,Ses02_sad_08_B_007,Ses02_sad_08_A_008,Sadness,Neutral,Neutral,2,1,1,0.4425962567329407,0.1606648862361908,0.24318665638566017
Ses02_sad_08_A_015,Ses02_sad_08_A_008,Ses02_sad_08_B_013,Neutral,Neutral,Sadness,2,1,0,0.8847712278366089,0.03580160439014435,0.3069683909416199
Ses02_sad_08_B_016,Ses02_sad_08_B_013,Ses02_sad_08_A_015,Sadness,Sadness,Neutral,2,1,0,0.8646543025970459,0.041548412293195724,0.34036241471767426
Ses02_sad_08_B_019,Ses02_sad_08_B_016,Ses02_sad_08_A_015,Sadness,Sadness,Neutral,1,2,0,0.5457049608230591,0.29090744256973267,0.1781350001692772
Ses02_sad_08_A_020,Ses02_sad_08_A_015,Ses02_sad_08_B_019,Happiness,Neutral,Sadness,3,1,1,0.49933815002441406,0.25772929191589355,0.20276910811662674
Ses02_sad_08_B_028,Ses02_sad_08_B_019,Ses02_sad_08_A_020,Sadness,Sadness,Happiness,2,1,0,0.14717265963554382,0.8026883602142334,0.49493270367383957
Ses03_sad_09_A_001,pad,pad,Neutral,pad,pad,None,None,0,1.0,0.0,0.0
Ses03_sad_09_B_002,pad,Ses03_sad_09_A_001,Sadness,pad,Neutral,None,1,0,1.0,0.0,0.0
Ses03_sad_09_B_004,Ses03_sad_09_B_002,Ses03_sad_09_A_001,Sadness,Sadness,Neutral,1,2,0,0.9936627149581909,0.08207617700099945,0.3841026946902275
Ses03_sad_09_B_005,Ses03_sad_09_B_004,Ses03_sad_09_A_001,Sadness,Sadness,Neutral,1,3,0,0.9829237461090088,0.043974414467811584,0.3916886616498232
Ses03_sad_09_B_006,Ses03_sad_09_B_005,Ses03_sad_09_A_001,Sadness,Sadness,Neutral,1,4,0,0.9872188568115234,0.01417228952050209,0.17813879437744617
Ses03_sad_09_A_007,Ses03_sad_09_A_001,Ses03_sad_09_B_006,Neutral,Neutral,Sadness,5,1,0,0.8690206408500671,0.12750689685344696,0.3635209687054157
Ses03_sad_09_B_008,Ses03_sad_09_B_006,Ses03_sad_09_A_007,Sadness,Sadness,Neutral,2,1,0,0.9930710792541504,0.004126131534576416,0.16516892611980438
Ses03_sad_09_B_009,Ses03_sad_09_B_008,Ses03_sad_09_A_007,Sadness,Sadness,Neutral,1,2,0,0.957743763923645,0.04178636521100998,0.3180271629244089
Ses03_sad_09_B_010,Ses03_sad_09_B_009,Ses03_sad_09_A_007,Sadness,Sadness,Neutral,1,3,0,0.9966936707496643,0.005061525851488113,0.1241534873843193
Ses03_sad_09_A_011,Ses03_sad_09_A_007,Ses03_sad_09_B_010,Neutral,Neutral,Sadness,4,1,0,0.9041953086853027,0.2053322196006775,0.21300012059509754
Ses03_sad_09_B_012,Ses03_sad_09_B_010,Ses03_sad_09_A_011,Sadness,Sadness,Neutral,2,1,0,0.8945356607437134,0.17351411283016205,0.4939091335982084
Ses03_sad_09_B_013,Ses03_sad_09_B_012,Ses03_sad_09_A_011,Sadness,Sadness,Neutral,1,2,0,0.7295011281967163,0.1520073413848877,0.4191116914153099
Ses03_sad_09_B_014,Ses03_sad_09_B_013,Ses03_sad_09_A_011,Sadness,Sadness,Neutral,1,3,0,0.9936280250549316,0.0020688893273472786,0.05903007835149765
Ses03_sad_09_B_015,Ses03_sad_09_B_014,Ses03_sad_09_A_011,Sadness,Sadness,Neutral,1,4,0,0.9367393255233765,0.08605808019638062,0.30655819922685623
Ses03_sad_09_B_016,Ses03_sad_09_B_015,Ses03_sad_09_A_011,Sadness,Sadness,Neutral,1,5,0,0.7400279641151428,0.2773036062717438,0.5239393264055252
Ses03_sad_09_B_017,Ses03_sad_09_B_016,Ses03_sad_09_A_011,Sadness,Sadness,Neutral,1,6,0,0.963181734085083,0.020207524299621582,0.1775205098092556
Ses03_sad_09_B_018,Ses03_sad_09_B_017,Ses03_sad_09_A_011,Sadness,Sadness,Neutral,1,7,0,0.9259114861488342,0.15693190693855286,0.491823161020875
Ses03_sad_09_B_019,Ses03_sad_09_B_018,Ses03_sad_09_A_011,Sadness,Sadness,Neutral,1,8,0,0.7987593412399292,0.21938322484493256,0.42839119769632816
Ses03_sad_09_B_020,Ses03_sad_09_B_019,pad,Sadness,Sadness,pad,1,None,0,-0.1786096841096878,0.5296933650970459,0.37904607504606247
Ses03_sad_09_B_021,Ses03_sad_09_B_020,pad,Sadness,Sadness,pad,1,None,0,0.2614173889160156,0.27831578254699707,0.3261333256959915
Ses03_sad_09_B_022,Ses03_sad_09_B_021,pad,Sadness,Sadness,pad,1,None,0,0.6907209753990173,0.34588801860809326,0.6969902515411377
Ses03_sad_09_A_023,pad,Ses03_sad_09_B_022,Neutral,pad,Sadness,None,1,0,1.0,0.0,0.0
Ses03_sad_09_B_024,Ses03_sad_09_B_022,Ses03_sad_09_A_023,Sadness,Sadness,Neutral,2,1,0,-0.6068743467330933,1.5143678188323975,0.6136291474103928
Ses03_sad_09_A_025,Ses03_sad_09_A_023,Ses03_sad_09_B_024,Sadness,Neutral,Sadness,2,1,1,-0.4546504020690918,1.6653543710708618,0.45381762832403183
Ses03_sad_09_B_026,Ses03_sad_09_B_024,Ses03_sad_09_A_025,Sadness,Sadness,Sadness,2,1,0,0.9129713773727417,0.08580486476421356,0.4443778842687607
Ses03_sad_09_B_027,Ses03_sad_09_B_026,Ses03_sad_09_A_025,Sadness,Sadness,Sadness,1,2,0,0.6529502868652344,0.23799221217632294,0.3070424422621727
Ses03_sad_09_A_028,Ses03_sad_09_A_025,Ses03_sad_09_B_027,Sadness,Sadness,Sadness,3,1,0,-0.39054787158966064,1.3947757482528687,0.5914800800383091
Ses03_sad_09_A_029,Ses03_sad_09_A_028,Ses03_sad_09_B_027,Sadness,Sadness,Sadness,1,2,0,0.8439421653747559,0.04138302803039551,0.30302926898002625
Ses03_sad_09_A_030,Ses03_sad_09_A_029,Ses03_sad_09_B_027,Sadness,Sadness,Sadness,1,3,0,0.9472653865814209,0.02462981455028057,0.2749187760055065
Ses03_sad_09_B_031,Ses03_sad_09_B_027,Ses03_sad_09_A_030,Sadness,Sadness,Sadness,4,1,0,-0.182724267244339,0.7291871309280396,0.7299606278538704
Ses03_sad_09_A_032,Ses03_sad_09_A_030,Ses03_sad_09_B_031,Sadness,Sadness,Sadness,2,1,0,0.5658347010612488,0.7364497780799866,0.7349341753870249
Ses03_sad_09_B_033,Ses03_sad_09_B_031,Ses03_sad_09_A_032,Sadness,Sadness,Sadness,2,1,0,0.9855765700340271,0.01417270116508007,0.20093601942062378
Ses03_sad_09_A_034,Ses03_sad_09_A_032,Ses03_sad_09_B_033,Sadness,Sadness,Sadness,2,1,0,0.6484665274620056,0.6472997665405273,0.6176002025604248
Ses03_sad_09_B_035,Ses03_sad_09_B_033,Ses03_sad_09_A_034,Sadness,Sadness,Sadness,2,1,0,-0.4600445628166199,1.0443668365478516,0.3246566019952297
