center,target,opposite,center_label,target_label,opposite_label,target_dist,opposite_dist,self_emo_shift
Ses04_sad_13_B_092,Ses04_sad_13_B_091,Ses04_sad_13_A_090,Sadness,Sadness,Neutral,1,2,0
Ses04_sad_13_B_093,Ses04_sad_13_B_092,Ses04_sad_13_A_090,Sadness,Sadness,Neutral,1,3,0
Ses04_sad_13_A_094,Ses04_sad_13_A_090,Ses04_sad_13_B_093,Sadness,Neutral,Sadness,4,1,1
Ses04_sad_13_B_095,Ses04_sad_13_B_093,Ses04_sad_13_A_094,Sadness,Sadness,Sadness,2,1,0
Ses04_sad_13_B_096,Ses04_sad_13_B_095,Ses04_sad_13_A_094,Sadness,Sadness,Sadness,1,2,0
Ses04_sad_13_A_097,Ses04_sad_13_A_094,Ses04_sad_13_B_096,Neutral,Sadness,Sadness,3,1,1
Ses04_sad_13_B_098,Ses04_sad_13_B_096,Ses04_sad_13_A_097,Sadness,Sadness,Neutral,2,1,0
Ses04_sad_13_A_099,Ses04_sad_13_A_097,Ses04_sad_13_B_098,Sadness,Neutral,Sadness,2,1,1
Ses04_sad_13_B_100,Ses04_sad_13_B_098,Ses04_sad_13_A_099,Sadness,Sadness,Sadness,2,1,0
Ses04_sad_13_B_101,Ses04_sad_13_B_100,Ses04_sad_13_A_099,Sadness,Sadness,Sadness,1,2,0
Ses04_sad_13_B_103,Ses04_sad_13_B_101,Ses04_sad_13_A_099,Sadness,Sadness,Sadness,1,3,0
Ses04_sad_13_B_104,Ses04_sad_13_B_103,Ses04_sad_13_A_099,Sadness,Sadness,Sadness,1,4,0
Ses04_sad_13_A_105,Ses04_sad_13_A_099,Ses04_sad_13_B_104,Sadness,Sadness,Sadness,5,1,0
Ses04_sad_13_B_106,Ses04_sad_13_B_104,Ses04_sad_13_A_105,Sadness,Sadness,Sadness,2,1,0
Ses04_sad_13_B_107,Ses04_sad_13_B_106,Ses04_sad_13_A_105,Sadness,Sadness,Sadness,1,2,0
Ses04_sad_13_A_108,Ses04_sad_13_A_105,Ses04_sad_13_B_107,Sadness,Sadness,Sadness,3,1,0
Ses04_sad_13_B_109,Ses04_sad_13_B_107,Ses04_sad_13_A_108,Sadness,Sadness,Sadness,2,1,0
Ses04_sad_13_B_110,Ses04_sad_13_B_109,Ses04_sad_13_A_108,Sadness,Sadness,Sadness,1,2,0
Ses04_sad_13_B_111,Ses04_sad_13_B_110,Ses04_sad_13_A_108,Sadness,Sadness,Sadness,1,3,0
Ses04_sad_13_A_112,Ses04_sad_13_A_108,Ses04_sad_13_B_111,Sadness,Sadness,Sadness,4,1,0
Ses04_sad_13_B_113,Ses04_sad_13_B_111,Ses04_sad_13_A_112,Sadness,Sadness,Sadness,2,1,0
Ses04_sad_13_B_114,Ses04_sad_13_B_113,Ses04_sad_13_A_112,Sadness,Sadness,Sadness,1,2,0
Ses04_sad_13_A_115,Ses04_sad_13_A_112,Ses04_sad_13_B_114,Sadness,Sadness,Sadness,3,1,0
Ses04_sad_13_B_116,Ses04_sad_13_B_114,Ses04_sad_13_A_115,Sadness,Sadness,Sadness,2,1,0
Ses04_sad_13_B_117,Ses04_sad_13_B_116,Ses04_sad_13_A_115,Sadness,Sadness,Sadness,1,2,0
Ses04_sad_13_A_118,Ses04_sad_13_A_115,Ses04_sad_13_B_117,Neutral,Sadness,Sadness,3,1,1
Ses04_sad_13_A_119,Ses04_sad_13_A_118,Ses04_sad_13_B_117,Sadness,Neutral,Sadness,1,2,1
Ses04_sad_13_B_120,Ses04_sad_13_B_117,Ses04_sad_13_A_119,Sadness,Sadness,Sadness,3,1,0
Ses04_sad_13_B_121,Ses04_sad_13_B_120,Ses04_sad_13_A_119,Sadness,Sadness,Sadness,1,2,0
Ses04_sad_14_B_001,pad,pad,Sadness,pad,pad,None,None,0
Ses04_sad_14_A_002,pad,Ses04_sad_14_B_001,Neutral,pad,Sadness,None,1,0
Ses04_sad_14_A_003,Ses04_sad_14_A_002,Ses04_sad_14_B_001,Neutral,Neutral,Sadness,1,2,0
Ses04_sad_14_A_004,Ses04_sad_14_A_003,Ses04_sad_14_B_001,Neutral,Neutral,Sadness,1,3,0
Ses04_sad_14_B_006,Ses04_sad_14_B_001,Ses04_sad_14_A_004,Sadness,Sadness,Neutral,4,1,0
Ses04_sad_14_B_007,Ses04_sad_14_B_006,Ses04_sad_14_A_004,Sadness,Sadness,Neutral,1,2,0
Ses04_sad_14_B_008,Ses04_sad_14_B_007,Ses04_sad_14_A_004,Sadness,Sadness,Neutral,1,3,0
Ses04_sad_14_B_009,Ses04_sad_14_B_008,Ses04_sad_14_A_004,Sadness,Sadness,Neutral,1,4,0
Ses04_sad_14_A_010,Ses04_sad_14_A_004,Ses04_sad_14_B_009,Neutral,Neutral,Sadness,5,1,0
Ses04_sad_14_B_011,Ses04_sad_14_B_009,Ses04_sad_14_A_010,Sadness,Sadness,Neutral,2,1,0
Ses04_sad_14_A_012,Ses04_sad_14_A_010,Ses04_sad_14_B_011,Neutral,Neutral,Sadness,2,1,0
Ses04_sad_14_B_013,Ses04_sad_14_B_011,Ses04_sad_14_A_012,Sadness,Sadness,Neutral,2,1,0
Ses04_sad_14_B_014,Ses04_sad_14_B_013,Ses04_sad_14_A_012,Sadness,Sadness,Neutral,1,2,0
Ses04_sad_14_A_015,Ses04_sad_14_A_012,Ses04_sad_14_B_014,Neutral,Neutral,Sadness,3,1,0
Ses04_sad_14_B_016,Ses04_sad_14_B_014,Ses04_sad_14_A_015,Sadness,Sadness,Neutral,2,1,0
Ses04_sad_14_A_017,Ses04_sad_14_A_015,Ses04_sad_14_B_016,Neutral,Neutral,Sadness,2,1,0
Ses04_sad_14_A_018,Ses04_sad_14_A_017,Ses04_sad_14_B_016,Neutral,Neutral,Sadness,1,2,0
Ses04_sad_14_A_019,Ses04_sad_14_A_018,Ses04_sad_14_B_016,Neutral,Neutral,Sadness,1,3,0
Ses04_sad_14_B_020,Ses04_sad_14_B_016,Ses04_sad_14_A_019,Sadness,Sadness,Neutral,4,1,0
Ses04_sad_14_A_021,Ses04_sad_14_A_019,Ses04_sad_14_B_020,Neutral,Neutral,Sadness,2,1,0
Ses04_sad_14_A_022,Ses04_sad_14_A_021,Ses04_sad_14_B_020,Neutral,Neutral,Sadness,1,2,0
Ses04_sad_14_A_023,Ses04_sad_14_A_022,Ses04_sad_14_B_020,Neutral,Neutral,Sadness,1,3,0
Ses04_sad_14_B_024,Ses04_sad_14_B_020,Ses04_sad_14_A_023,Sadness,Sadness,Neutral,4,1,0
Ses04_sad_14_A_025,Ses04_sad_14_A_023,Ses04_sad_14_B_024,Neutral,Neutral,Sadness,2,1,0
Ses04_sad_14_B_026,Ses04_sad_14_B_024,Ses04_sad_14_A_025,Sadness,Sadness,Neutral,2,1,0
Ses04_sad_14_A_027,Ses04_sad_14_A_025,Ses04_sad_14_B_026,Neutral,Neutral,Sadness,2,1,0
Ses04_sad_14_B_028,Ses04_sad_14_B_026,Ses04_sad_14_A_027,Sadness,Sadness,Neutral,2,1,0
Ses04_sad_14_A_029,Ses04_sad_14_A_027,Ses04_sad_14_B_028,Neutral,Neutral,Sadness,2,1,0
Ses04_sad_14_A_030,Ses04_sad_14_A_029,Ses04_sad_14_B_028,Neutral,Neutral,Sadness,1,2,0
Ses04_sad_14_A_031,Ses04_sad_14_A_030,Ses04_sad_14_B_028,Neutral,Neutral,Sadness,1,3,0
Ses04_sad_14_B_032,Ses04_sad_14_B_028,Ses04_sad_14_A_031,Sadness,Sadness,Neutral,4,1,0
Ses04_sad_14_A_033,Ses04_sad_14_A_031,Ses04_sad_14_B_032,Neutral,Neutral,Sadness,2,1,0
Ses04_sad_14_B_034,Ses04_sad_14_B_032,Ses04_sad_14_A_033,Sadness,Sadness,Neutral,2,1,0
Ses04_sad_14_A_035,Ses04_sad_14_A_033,Ses04_sad_14_B_034,Neutral,Neutral,Sadness,2,1,0
Ses04_sad_14_A_036,Ses04_sad_14_A_035,Ses04_sad_14_B_034,Neutral,Neutral,Sadness,1,2,0
Ses04_sad_14_A_037,Ses04_sad_14_A_036,Ses04_sad_14_B_034,Neutral,Neutral,Sadness,1,3,0
Ses04_sad_14_A_038,Ses04_sad_14_A_037,Ses04_sad_14_B_034,Neutral,Neutral,Sadness,1,4,0
Ses04_sad_14_A_040,Ses04_sad_14_A_038,Ses04_sad_14_B_034,Neutral,Neutral,Sadness,1,5,0
Ses04_sad_14_B_041,Ses04_sad_14_B_034,Ses04_sad_14_A_040,Sadness,Sadness,Neutral,6,1,0
Ses04_sad_14_A_042,Ses04_sad_14_A_040,Ses04_sad_14_B_041,Neutral,Neutral,Sadness,2,1,0
Ses04_sad_14_B_043,Ses04_sad_14_B_041,Ses04_sad_14_A_042,Sadness,Sadness,Neutral,2,1,0
Ses04_sad_14_B_045,Ses04_sad_14_B_043,Ses04_sad_14_A_042,Sadness,Sadness,Neutral,1,2,0
Ses04_sad_14_A_046,Ses04_sad_14_A_042,Ses04_sad_14_B_045,Neutral,Neutral,Sadness,3,1,0
Ses04_sad_14_B_047,Ses04_sad_14_B_045,Ses04_sad_14_A_046,Sadness,Sadness,Neutral,2,1,0
Ses04_sad_14_B_049,Ses04_sad_14_B_047,Ses04_sad_14_A_046,Sadness,Sadness,Neutral,1,2,0
Ses04_sad_14_A_050,Ses04_sad_14_A_046,Ses04_sad_14_B_049,Neutral,Neutral,Sadness,3,1,0
Ses04_sad_14_B_051,Ses04_sad_14_B_049,Ses04_sad_14_A_050,Sadness,Sadness,Neutral,2,1,0
Ses04_sad_14_A_052,Ses04_sad_14_A_050,Ses04_sad_14_B_051,Neutral,Neutral,Sadness,2,1,0
Ses04_sad_14_A_053,Ses04_sad_14_A_052,Ses04_sad_14_B_051,Neutral,Neutral,Sadness,1,2,0
Ses04_sad_14_A_054,Ses04_sad_14_A_053,Ses04_sad_14_B_051,Neutral,Neutral,Sadness,1,3,0
Ses04_sad_14_A_055,Ses04_sad_14_A_054,Ses04_sad_14_B_051,Neutral,Neutral,Sadness,1,4,0
Ses04_sad_14_A_056,Ses04_sad_14_A_055,Ses04_sad_14_B_051,Neutral,Neutral,Sadness,1,5,0
Ses04_sad_15_B_004,pad,pad,Neutral,pad,pad,None,None,0
Ses04_sad_15_A_005,pad,Ses04_sad_15_B_004,Neutral,pad,Neutral,None,1,0
Ses04_sad_15_B_006,Ses04_sad_15_B_004,Ses04_sad_15_A_005,Sadness,Neutral,Neutral,2,1,1
Ses04_sad_15_B_008,Ses04_sad_15_B_006,Ses04_sad_15_A_005,Sadness,Sadness,Neutral,1,2,0
Ses04_sad_15_B_009,Ses04_sad_15_B_008,Ses04_sad_15_A_005,Sadness,Sadness,Neutral,1,3,0
Ses04_sad_15_B_011,Ses04_sad_15_B_009,Ses04_sad_15_A_005,Sadness,Sadness,Neutral,1,4,0
Ses04_sad_15_B_013,Ses04_sad_15_B_011,Ses04_sad_15_A_005,Sadness,Sadness,Neutral,1,5,0
Ses04_sad_15_B_014,Ses04_sad_15_B_013,Ses04_sad_15_A_005,Sadness,Sadness,Neutral,1,6,0
Ses04_sad_15_B_015,Ses04_sad_15_B_014,Ses04_sad_15_A_005,Sadness,Sadness,Neutral,1,7,0
Ses04_sad_15_B_017,Ses04_sad_15_B_015,Ses04_sad_15_A_005,Sadness,Sadness,Neutral,1,8,0
Ses04_sad_15_B_018,Ses04_sad_15_B_017,pad,Sadness,Sadness,pad,1,None,0
Ses04_sad_15_A_020,pad,Ses04_sad_15_B_018,Sadness,pad,Sadness,None,1,0
Ses04_sad_15_B_021,Ses04_sad_15_B_018,Ses04_sad_15_A_020,Sadness,Sadness,Sadness,2,1,0
Ses04_sad_15_A_022,Ses04_sad_15_A_020,Ses04_sad_15_B_021,Sadness,Sadness,Sadness,2,1,0
Ses04_sad_15_A_023,Ses04_sad_15_A_022,Ses04_sad_15_B_021,Sadness,Sadness,Sadness,1,2,0
Ses04_sad_15_A_024,Ses04_sad_15_A_023,Ses04_sad_15_B_021,Sadness,Sadness,Sadness,1,3,0
Ses04_sad_15_A_025,Ses04_sad_15_A_024,Ses04_sad_15_B_021,Sadness,Sadness,Sadness,1,4,0
Ses04_sad_15_B_026,Ses04_sad_15_B_021,Ses04_sad_15_A_025,Sadness,Sadness,Sadness,5,1,0
Ses04_sad_15_B_027,Ses04_sad_15_B_026,Ses04_sad_15_A_025,Sadness,Sadness,Sadness,1,2,0
Ses04_sad_15_B_029,Ses04_sad_15_B_027,Ses04_sad_15_A_025,Sadness,Sadness,Sadness,1,3,0
Ses04_sad_15_A_032,Ses04_sad_15_A_025,Ses04_sad_15_B_029,Sadness,Sadness,Sadness,4,1,0
Ses04_sad_15_B_033,Ses04_sad_15_B_029,Ses04_sad_15_A_032,Sadness,Sadness,Sadness,2,1,0
Ses04_sad_15_B_034,Ses04_sad_15_B_033,Ses04_sad_15_A_032,Sadness,Sadness,Sadness,1,2,0
Ses04_sad_15_B_035,Ses04_sad_15_B_034,Ses04_sad_15_A_032,Sadness,Sadness,Sadness,1,3,0
Ses04_sad_15_A_036,Ses04_sad_15_A_032,Ses04_sad_15_B_035,Sadness,Sadness,Sadness,4,1,0
Ses04_sad_15_B_038,Ses04_sad_15_B_035,Ses04_sad_15_A_036,Sadness,Sadness,Sadness,2,1,0
Ses04_sad_15_B_040,Ses04_sad_15_B_038,Ses04_sad_15_A_036,Sadness,Sadness,Sadness,1,2,0
Ses04_sad_15_B_041,Ses04_sad_15_B_040,Ses04_sad_15_A_036,Sadness,Sadness,Sadness,1,3,0
Ses04_sad_15_A_042,Ses04_sad_15_A_036,Ses04_sad_15_B_041,Sadness,Sadness,Sadness,4,1,0
Ses04_sad_15_A_043,Ses04_sad_15_A_042,Ses04_sad_15_B_041,Sadness,Sadness,Sadness,1,2,0
Ses04_sad_15_A_044,Ses04_sad_15_A_043,Ses04_sad_15_B_041,Sadness,Sadness,Sadness,1,3,0
Ses04_sad_15_A_045,Ses04_sad_15_A_044,Ses04_sad_15_B_041,Sadness,Sadness,Sadness,1,4,0
Ses01_surprise_01_B_002,pad,pad,Neutral,pad,pad,None,None,0
Ses01_surprise_01_A_003,pad,Ses01_surprise_01_B_002,Neutral,pad,Neutral,None,1,0
Ses01_surprise_01_A_006,Ses01_surprise_01_A_003,Ses01_surprise_01_B_002,Neutral,Neutral,Neutral,1,2,0
Ses01_surprise_01_B_007,Ses01_surprise_01_B_002,Ses01_surprise_01_A_006,Neutral,Neutral,Neutral,3,1,0
Ses01_surprise_01_A_008,Ses01_surprise_01_A_006,Ses01_surprise_01_B_007,Neutral,Neutral,Neutral,2,1,0
Ses01_surprise_01_B_010,Ses01_surprise_01_B_007,Ses01_surprise_01_A_008,Neutral,Neutral,Neutral,2,1,0
Ses01_surprise_01_B_011,Ses01_surprise_01_B_010,Ses01_surprise_01_A_008,Anger,Neutral,Neutral,1,2,1
Ses01_surprise_01_B_015,Ses01_surprise_01_B_011,Ses01_surprise_01_A_008,Neutral,Anger,Neutral,1,3,1
Ses01_surprise_01_A_016,Ses01_surprise_01_A_008,Ses01_surprise_01_B_015,Neutral,Neutral,Neutral,4,1,0
Ses01_surprise_01_A_017,Ses01_surprise_01_A_016,Ses01_surprise_01_B_015,Neutral,Neutral,Neutral,1,2,0
Ses01_surprise_01_A_018,Ses01_surprise_01_A_017,Ses01_surprise_01_B_015,Anger,Neutral,Neutral,1,3,1
Ses01_surprise_01_B_020,Ses01_surprise_01_B_015,Ses01_surprise_01_A_018,Neutral,Neutral,Anger,4,1,0
Ses01_surprise_01_B_022,Ses01_surprise_01_B_020,Ses01_surprise_01_A_018,Happiness,Neutral,Anger,1,2,1
Ses01_surprise_01_A_023,Ses01_surprise_01_A_018,Ses01_surprise_01_B_022,Happiness,Anger,Happiness,3,1,1
Ses01_surprise_01_B_024,Ses01_surprise_01_B_022,Ses01_surprise_01_A_023,Happiness,Happiness,Happiness,2,1,0
Ses01_surprise_01_B_026,Ses01_surprise_01_B_024,Ses01_surprise_01_A_023,Happiness,Happiness,Happiness,1,2,0
Ses01_surprise_01_A_027,Ses01_surprise_01_A_023,Ses01_surprise_01_B_026,Happiness,Happiness,Happiness,3,1,0
Ses01_surprise_01_A_028,Ses01_surprise_01_A_027,Ses01_surprise_01_B_026,Happiness,Happiness,Happiness,1,2,0
Ses01_surprise_01_B_029,Ses01_surprise_01_B_026,Ses01_surprise_01_A_028,Happiness,Happiness,Happiness,3,1,0
Ses01_surprise_01_A_030,Ses01_surprise_01_A_028,Ses01_surprise_01_B_029,Anger,Happiness,Happiness,2,1,1
Ses01_surprise_01_B_031,Ses01_surprise_01_B_029,Ses01_surprise_01_A_030,Happiness,Happiness,Anger,2,1,0
Ses01_surprise_01_A_032,Ses01_surprise_01_A_030,Ses01_surprise_01_B_031,Happiness,Anger,Happiness,2,1,1
Ses01_surprise_01_A_033,Ses01_surprise_01_A_032,Ses01_surprise_01_B_031,Happiness,Happiness,Happiness,1,2,0
Ses01_surprise_01_B_035,Ses01_surprise_01_B_031,Ses01_surprise_01_A_033,Happiness,Happiness,Happiness,3,1,0
Ses01_surprise_01_B_036,Ses01_surprise_01_B_035,Ses01_surprise_01_A_033,Neutral,Happiness,Happiness,1,2,1
Ses01_surprise_01_A_037,Ses01_surprise_01_A_033,Ses01_surprise_01_B_036,Neutral,Happiness,Neutral,3,1,1
Ses01_surprise_01_A_040,Ses01_surprise_01_A_037,Ses01_surprise_01_B_036,Happiness,Neutral,Neutral,1,2,1
Ses01_surprise_01_A_042,Ses01_surprise_01_A_040,Ses01_surprise_01_B_036,Happiness,Happiness,Neutral,1,3,0
Ses01_surprise_01_A_045,Ses01_surprise_01_A_042,Ses01_surprise_01_B_036,Anger,Happiness,Neutral,1,4,1
Ses01_surprise_01_A_047,Ses01_surprise_01_A_045,Ses01_surprise_01_B_036,Anger,Anger,Neutral,1,5,0
Ses01_surprise_01_A_050,Ses01_surprise_01_A_047,Ses01_surprise_01_B_036,Anger,Anger,Neutral,1,6,0
Ses01_surprise_01_B_052,Ses01_surprise_01_B_036,Ses01_surprise_01_A_050,Neutral,Neutral,Anger,7,1,0
Ses01_surprise_01_B_053,Ses01_surprise_01_B_052,Ses01_surprise_01_A_050,Neutral,Neutral,Anger,1,2,0
Ses01_surprise_02_A_003,pad,pad,Happiness,pad,pad,None,None,0
Ses01_surprise_02_B_004,pad,Ses01_surprise_02_A_003,Happiness,pad,Happiness,None,1,0
Ses01_surprise_02_B_005,Ses01_surprise_02_B_004,Ses01_surprise_02_A_003,Happiness,Happiness,Happiness,1,2,0
Ses01_surprise_02_B_006,Ses01_surprise_02_B_005,Ses01_surprise_02_A_003,Happiness,Happiness,Happiness,1,3,0
Ses01_surprise_02_B_009,Ses01_surprise_02_B_006,Ses01_surprise_02_A_003,Neutral,Happiness,Happiness,1,4,1
Ses01_surprise_02_A_013,Ses01_surprise_02_A_003,Ses01_surprise_02_B_009,Happiness,Happiness,Neutral,5,1,0
Ses01_surprise_02_B_014,Ses01_surprise_02_B_009,Ses01_surprise_02_A_013,Happiness,Neutral,Happiness,2,1,1
Ses01_surprise_02_B_015,Ses01_surprise_02_B_014,Ses01_surprise_02_A_013,Happiness,Happiness,Happiness,1,2,0
Ses01_surprise_02_A_016,Ses01_surprise_02_A_013,Ses01_surprise_02_B_015,Neutral,Happiness,Happiness,3,1,1
Ses01_surprise_02_B_018,Ses01_surprise_02_B_015,Ses01_surprise_02_A_016,Neutral,Happiness,Neutral,2,1,1
Ses01_surprise_02_B_019,Ses01_surprise_02_B_018,Ses01_surprise_02_A_016,Neutral,Neutral,Neutral,1,2,0
Ses01_surprise_02_A_020,Ses01_surprise_02_A_016,Ses01_surprise_02_B_019,Neutral,Neutral,Neutral,3,1,0
Ses01_surprise_02_B_021,Ses01_surprise_02_B_019,Ses01_surprise_02_A_020,Neutral,Neutral,Neutral,2,1,0
Ses01_surprise_02_A_022,Ses01_surprise_02_A_020,Ses01_surprise_02_B_021,Neutral,Neutral,Neutral,2,1,0
Ses01_surprise_02_B_023,Ses01_surprise_02_B_021,Ses01_surprise_02_A_022,Neutral,Neutral,Neutral,2,1,0
Ses01_surprise_02_A_025,Ses01_surprise_02_A_022,Ses01_surprise_02_B_023,Neutral,Neutral,Neutral,2,1,0
Ses01_surprise_02_B_026,Ses01_surprise_02_B_023,Ses01_surprise_02_A_025,Neutral,Neutral,Neutral,2,1,0
Ses01_surprise_02_B_028,Ses01_surprise_02_B_026,Ses01_surprise_02_A_025,Neutral,Neutral,Neutral,1,2,0
Ses01_surprise_02_B_029,Ses01_surprise_02_B_028,Ses01_surprise_02_A_025,Neutral,Neutral,Neutral,1,3,0
Ses01_surprise_02_B_030,Ses01_surprise_02_B_029,Ses01_surprise_02_A_025,Neutral,Neutral,Neutral,1,4,0
Ses01_surprise_02_A_031,Ses01_surprise_02_A_025,Ses01_surprise_02_B_030,Neutral,Neutral,Neutral,5,1,0
Ses01_surprise_02_B_032,Ses01_surprise_02_B_030,Ses01_surprise_02_A_031,Neutral,Neutral,Neutral,2,1,0
Ses01_surprise_02_B_036,Ses01_surprise_02_B_032,Ses01_surprise_02_A_031,Neutral,Neutral,Neutral,1,2,0
Ses01_surprise_02_B_043,Ses01_surprise_02_B_036,Ses01_surprise_02_A_031,Neutral,Neutral,Neutral,1,3,0
Ses01_surprise_02_A_044,Ses01_surprise_02_A_031,Ses01_surprise_02_B_043,Neutral,Neutral,Neutral,4,1,0
Ses01_surprise_02_A_046,Ses01_surprise_02_A_044,Ses01_surprise_02_B_043,Neutral,Neutral,Neutral,1,2,0
Ses01_surprise_02_B_047,Ses01_surprise_02_B_043,Ses01_surprise_02_A_046,Neutral,Neutral,Neutral,3,1,0
Ses01_surprise_02_B_048,Ses01_surprise_02_B_047,Ses01_surprise_02_A_046,Neutral,Neutral,Neutral,1,2,0
Ses01_surprise_02_B_049,Ses01_surprise_02_B_048,Ses01_surprise_02_A_046,Neutral,Neutral,Neutral,1,3,0
Ses01_surprise_02_A_050,Ses01_surprise_02_A_046,Ses01_surprise_02_B_049,Neutral,Neutral,Neutral,4,1,0
Ses01_surprise_04_B_001,pad,pad,Neutral,pad,pad,None,None,0
Ses01_surprise_04_B_002,Ses01_surprise_04_B_001,pad,Neutral,Neutral,pad,1,None,0
Ses01_surprise_04_A_003,pad,Ses01_surprise_04_B_002,Neutral,pad,Neutral,None,1,0
Ses01_surprise_04_B_004,Ses01_surprise_04_B_002,Ses01_surprise_04_A_003,Neutral,Neutral,Neutral,2,1,0
Ses01_surprise_04_A_005,Ses01_surprise_04_A_003,Ses01_surprise_04_B_004,Neutral,Neutral,Neutral,2,1,0
Ses01_surprise_04_A_006,Ses01_surprise_04_A_005,Ses01_surprise_04_B_004,Neutral,Neutral,Neutral,1,2,0
Ses01_surprise_04_B_007,Ses01_surprise_04_B_004,Ses01_surprise_04_A_006,Neutral,Neutral,Neutral,3,1,0
Ses01_surprise_04_A_008,Ses01_surprise_04_A_006,Ses01_surprise_04_B_007,Neutral,Neutral,Neutral,2,1,0
Ses01_surprise_04_B_009,Ses01_surprise_04_B_007,Ses01_surprise_04_A_008,Neutral,Neutral,Neutral,2,1,0
Ses01_surprise_04_A_010,Ses01_surprise_04_A_008,Ses01_surprise_04_B_009,Neutral,Neutral,Neutral,2,1,0
Ses01_surprise_04_B_011,Ses01_surprise_04_B_009,Ses01_surprise_04_A_010,Neutral,Neutral,Neutral,2,1,0
Ses01_surprise_04_A_012,Ses01_surprise_04_A_010,Ses01_surprise_04_B_011,Neutral,Neutral,Neutral,2,1,0
Ses01_surprise_04_A_015,Ses01_surprise_04_A_012,Ses01_surprise_04_B_011,Anger,Neutral,Neutral,1,2,1
Ses01_surprise_04_B_016,Ses01_surprise_04_B_011,Ses01_surprise_04_A_015,Neutral,Neutral,Anger,3,1,0
Ses01_surprise_04_A_021,Ses01_surprise_04_A_015,Ses01_surprise_04_B_016,Anger,Anger,Neutral,2,1,0
Ses01_surprise_04_B_022,Ses01_surprise_04_B_016,Ses01_surprise_04_A_021,Anger,Neutral,Anger,2,1,1
Ses01_surprise_04_A_023,Ses01_surprise_04_A_021,Ses01_surprise_04_B_022,Anger,Anger,Anger,2,1,0
Ses01_surprise_04_B_024,Ses01_surprise_04_B_022,Ses01_surprise_04_A_023,Anger,Anger,Anger,2,1,0
Ses01_surprise_04_B_026,Ses01_surprise_04_B_024,Ses01_surprise_04_A_023,Anger,Anger,Anger,1,2,0
Ses01_surprise_04_A_027,Ses01_surprise_04_A_023,Ses01_surprise_04_B_026,Anger,Anger,Anger,3,1,0
Ses01_surprise_04_B_028,Ses01_surprise_04_B_026,Ses01_surprise_04_A_027,Anger,Anger,Anger,2,1,0
Ses01_surprise_04_A_029,Ses01_surprise_04_A_027,Ses01_surprise_04_B_028,Anger,Anger,Anger,2,1,0
Ses01_surprise_04_A_030,Ses01_surprise_04_A_029,Ses01_surprise_04_B_028,Anger,Anger,Anger,1,2,0
Ses01_surprise_04_A_031,Ses01_surprise_04_A_030,Ses01_surprise_04_B_028,Anger,Anger,Anger,1,3,0
Ses01_surprise_04_A_033,Ses01_surprise_04_A_031,Ses01_surprise_04_B_028,Neutral,Anger,Anger,1,4,1
Ses01_surprise_04_B_034,Ses01_surprise_04_B_028,Ses01_surprise_04_A_033,Anger,Anger,Neutral,5,1,0
Ses01_surprise_04_B_038,Ses01_surprise_04_B_034,Ses01_surprise_04_A_033,Neutral,Anger,Neutral,1,2,1
Ses01_surprise_04_A_039,Ses01_surprise_04_A_033,Ses01_surprise_04_B_038,Sadness,Neutral,Neutral,3,1,1
Ses01_surprise_04_A_040,Ses01_surprise_04_A_039,Ses01_surprise_04_B_038,Sadness,Sadness,Neutral,1,2,0
Ses01_surprise_04_A_041,Ses01_surprise_04_A_040,Ses01_surprise_04_B_038,Sadness,Sadness,Neutral,1,3,0
Ses01_surprise_04_A_042,Ses01_surprise_04_A_041,Ses01_surprise_04_B_038,Sadness,Sadness,Neutral,1,4,0
Ses01_surprise_04_B_043,Ses01_surprise_04_B_038,Ses01_surprise_04_A_042,Sadness,Neutral,Sadness,5,1,1
Ses01_surprise_04_A_044,Ses01_surprise_04_A_042,Ses01_surprise_04_B_043,Sadness,Sadness,Sadness,2,1,0
Ses01_surprise_04_A_045,Ses01_surprise_04_A_044,Ses01_surprise_04_B_043,Sadness,Sadness,Sadness,1,2,0
Ses01_surprise_04_A_046,Ses01_surprise_04_A_045,Ses01_surprise_04_B_043,Sadness,Sadness,Sadness,1,3,0
Ses01_surprise_04_A_048,Ses01_surprise_04_A_046,Ses01_surprise_04_B_043,Sadness,Sadness,Sadness,1,4,0
Ses01_surprise_04_A_049,Ses01_surprise_04_A_048,Ses01_surprise_04_B_043,Sadness,Sadness,Sadness,1,5,0
Ses01_surprise_04_A_050,Ses01_surprise_04_A_049,Ses01_surprise_04_B_043,Sadness,Sadness,Sadness,1,6,0
Ses01_surprise_04_A_051,Ses01_surprise_04_A_050,Ses01_surprise_04_B_043,Sadness,Sadness,Sadness,1,7,0
Ses01_surprise_04_A_052,Ses01_surprise_04_A_051,Ses01_surprise_04_B_043,Sadness,Sadness,Sadness,1,8,0
Ses01_surprise_04_B_053,pad,Ses01_surprise_04_A_052,Sadness,pad,Sadness,None,1,0
Ses01_surprise_04_A_054,Ses01_surprise_04_A_052,Ses01_surprise_04_B_053,Sadness,Sadness,Sadness,2,1,0
Ses01_surprise_04_A_055,Ses01_surprise_04_A_054,Ses01_surprise_04_B_053,Sadness,Sadness,Sadness,1,2,0
Ses01_surprise_04_A_056,Ses01_surprise_04_A_055,Ses01_surprise_04_B_053,Sadness,Sadness,Sadness,1,3,0
Ses01_surprise_04_A_057,Ses01_surprise_04_A_056,Ses01_surprise_04_B_053,Sadness,Sadness,Sadness,1,4,0
