center,target,opposite,center_label,target_label,opposite_label,target_dist,opposite_dist,self_emo_shift,cosine_similarity,kl_divergence,earth_mover_dist
Ses05F_script01_3_M032,Ses05F_script01_3_M031,Ses05F_script01_3_F023,sad,sad,sad,1,6,0,0.9582797288894653,0.023086324334144592,0.34416624903678894
Ses05F_script01_3_M033,Ses05F_script01_3_M032,Ses05F_script01_3_F023,sad,sad,sad,1,7,0,0.9949251413345337,0.01768215000629425,0.14381861686706543
Ses05F_script01_3_M034,Ses05F_script01_3_M033,Ses05F_script01_3_F023,sad,sad,sad,1,8,0,0.9740709662437439,0.014343205839395523,0.29402822256088257
Ses05F_script01_3_M035,Ses05F_script01_3_M034,pad,sad,sad,pad,1,None,0,0.9962091445922852,0.006284773349761963,0.09462177753448486
Ses05F_script01_3_M036,Ses05F_script01_3_M035,pad,sad,sad,pad,1,None,0,0.8626931309700012,0.4487406611442566,0.25470878183841705
Ses05F_script01_3_M037,Ses05F_script01_3_M036,pad,sad,sad,pad,1,None,0,0.8955421447753906,0.08992710709571838,0.4519369751214981
Ses05F_script01_3_F024,pad,Ses05F_script01_3_M037,neu,pad,sad,None,1,0,1.0,0.0,0.0
Ses05F_script01_3_M039,Ses05F_script01_3_M037,Ses05F_script01_3_F024,hap,sad,neu,2,1,1,0.923697292804718,0.18675461411476135,0.41938820853829384
Ses05F_script01_3_F025,Ses05F_script01_3_F024,Ses05F_script01_3_M039,sad,neu,hap,2,1,1,-0.32409965991973877,2.0732009410858154,0.29397834837436676
Ses05F_script01_3_M040,Ses05F_script01_3_M039,Ses05F_script01_3_F025,hap,hap,sad,2,1,0,0.38692235946655273,0.3110789954662323,0.6624063812196255
Ses05F_script01_3_F026,Ses05F_script01_3_F025,Ses05F_script01_3_M040,hap,sad,hap,2,1,1,-0.8213146924972534,1.1779277324676514,0.6413306593894958
Ses05F_script02_1_M000,pad,pad,hap,pad,pad,None,None,0,1.0,0.0,0.0
Ses05F_script02_1_M001,Ses05F_script02_1_M000,pad,hap,hap,pad,1,None,0,0.9800378084182739,0.012884444557130337,0.23036160692572594
Ses05F_script02_1_F000,pad,Ses05F_script02_1_M001,neu,pad,hap,None,1,0,1.0,0.0,0.0
Ses05F_script02_1_M002,Ses05F_script02_1_M001,Ses05F_script02_1_F000,hap,hap,neu,2,1,0,0.9284232258796692,0.12023315578699112,0.43850981444120407
Ses05F_script02_1_M003,Ses05F_script02_1_M002,Ses05F_script02_1_F000,hap,hap,neu,1,2,0,0.9092859625816345,0.16828663647174835,0.5481231361627579
Ses05F_script02_1_F001,Ses05F_script02_1_F000,Ses05F_script02_1_M003,neu,neu,hap,3,1,0,0.3907414376735687,0.3768981099128723,0.3091719523072243
Ses05F_script02_1_F005,Ses05F_script02_1_F001,Ses05F_script02_1_M003,neu,neu,hap,1,2,0,0.1186743676662445,0.5030754804611206,0.3748134598135948
Ses05F_script02_1_M009,Ses05F_script02_1_M003,Ses05F_script02_1_F005,hap,hap,neu,3,1,0,0.8145506978034973,0.40731292963027954,0.8494038693606853
Ses05F_script02_1_M010,Ses05F_script02_1_M009,Ses05F_script02_1_F005,hap,hap,neu,1,2,0,0.8722689151763916,0.18815651535987854,0.681208860129118
Ses05F_script02_1_M011,Ses05F_script02_1_M010,Ses05F_script02_1_F005,hap,hap,neu,1,3,0,0.9853807687759399,0.006097113713622093,0.16754809021949768
Ses05F_script02_1_M012,Ses05F_script02_1_M011,Ses05F_script02_1_F005,hap,hap,neu,1,4,0,0.7650248408317566,0.396781861782074,0.44829441606998444
Ses05F_script02_1_F007,Ses05F_script02_1_F005,Ses05F_script02_1_M012,neu,neu,hap,5,1,0,0.6366947889328003,0.3173391819000244,0.6675514094531536
Ses05F_script02_1_M014,Ses05F_script02_1_M012,Ses05F_script02_1_F007,hap,hap,neu,2,1,0,0.6161924600601196,0.253062903881073,0.2046918198466301
Ses05F_script02_1_F011,Ses05F_script02_1_F007,Ses05F_script02_1_M014,neu,neu,hap,2,1,0,0.8459545373916626,0.1114257276058197,0.3728007860481739
Ses05F_script02_1_F012,Ses05F_script02_1_F011,Ses05F_script02_1_M014,neu,neu,hap,1,2,0,0.0784323513507843,1.2248717546463013,0.5435478612780571
Ses05F_script02_1_M018,Ses05F_script02_1_M014,Ses05F_script02_1_F012,hap,hap,neu,3,1,0,0.25518420338630676,0.44661957025527954,0.15728340297937393
Ses05F_script02_1_M019,Ses05F_script02_1_M018,Ses05F_script02_1_F012,hap,hap,neu,1,2,0,0.9521731734275818,0.045265406370162964,0.2190588042140007
Ses05F_script02_1_M020,Ses05F_script02_1_M019,Ses05F_script02_1_F012,hap,hap,neu,1,3,0,0.6132937669754028,0.1323385238647461,0.14213740453124046
Ses05F_script02_1_M021,Ses05F_script02_1_M020,Ses05F_script02_1_F012,hap,hap,neu,1,4,0,0.8308728933334351,0.12009941786527634,0.3728897236287594
Ses05F_script02_1_M023,Ses05F_script02_1_M021,Ses05F_script02_1_F012,hap,hap,neu,1,5,0,0.41876888275146484,0.7789039015769958,0.7018642574548721
Ses05F_script02_1_M024,Ses05F_script02_1_M023,Ses05F_script02_1_F012,hap,hap,neu,1,6,0,0.9057141542434692,0.1253063678741455,0.2677626945078373
Ses05F_script02_1_F015,Ses05F_script02_1_F012,Ses05F_script02_1_M024,neu,neu,hap,7,1,0,-0.03774717450141907,1.1666224002838135,0.7972022891044617
Ses05F_script02_1_F016,Ses05F_script02_1_F015,Ses05F_script02_1_M024,neu,neu,hap,1,2,0,-0.3305261731147766,1.1516454219818115,0.5692770108580589
Ses05F_script02_1_M029,Ses05F_script02_1_M024,Ses05F_script02_1_F016,hap,hap,neu,3,1,0,0.004444628953933716,0.9157443046569824,0.3873051144182682
Ses05F_script02_1_M030,Ses05F_script02_1_M029,Ses05F_script02_1_F016,hap,hap,neu,1,2,0,0.9216444492340088,0.02099599316716194,0.17126135528087616
Ses05F_script02_1_M031,Ses05F_script02_1_M030,Ses05F_script02_1_F016,hap,hap,neu,1,3,0,0.9297723174095154,0.05488302558660507,0.3155769109725952
Ses05F_script02_1_M032,Ses05F_script02_1_M031,Ses05F_script02_1_F016,hap,hap,neu,1,4,0,0.9226266145706177,0.1108117550611496,0.3674664758145809
Ses05F_script02_1_M033,Ses05F_script02_1_M032,Ses05F_script02_1_F016,hap,hap,neu,1,5,0,0.9443234205245972,0.021402433514595032,0.181391391903162
Ses05F_script02_1_M034,Ses05F_script02_1_M033,Ses05F_script02_1_F016,hap,hap,neu,1,6,0,0.8842105865478516,0.1441463977098465,0.3243061825633049
Ses05F_script02_2_M000,pad,pad,hap,pad,pad,None,None,0,1.0,0.0,0.0
Ses05F_script02_2_M002,Ses05F_script02_2_M000,pad,neu,hap,pad,1,None,1,0.8520845174789429,0.07092666625976562,0.4690159894526005
Ses05F_script02_2_M003,Ses05F_script02_2_M002,pad,neu,neu,pad,1,None,0,0.18632754683494568,0.7602160573005676,0.22378206998109818
Ses05F_script02_2_M005,Ses05F_script02_2_M003,pad,neu,neu,pad,1,None,0,0.7546234130859375,0.17692241072654724,0.3652472123503685
Ses05F_script02_2_F005,pad,Ses05F_script02_2_M005,ang,pad,neu,None,1,0,1.0,0.0,0.0
Ses05F_script02_2_M010,Ses05F_script02_2_M005,Ses05F_script02_2_F005,neu,neu,ang,2,1,0,0.49384617805480957,0.19446423649787903,0.3198044002056122
Ses05F_script02_2_F013,Ses05F_script02_2_F005,Ses05F_script02_2_M010,sad,ang,neu,2,1,1,0.7104763388633728,0.49255305528640747,0.9260331988334656
Ses05F_script02_2_F014,Ses05F_script02_2_F013,Ses05F_script02_2_M010,sad,sad,neu,1,2,0,-0.7914170026779175,1.1329398155212402,0.5390730276703835
Ses05F_script02_2_F015,Ses05F_script02_2_F014,Ses05F_script02_2_M010,hap,sad,neu,1,3,1,0.9615989923477173,0.022021815180778503,0.25223755091428757
Ses05F_script02_2_M016,Ses05F_script02_2_M010,Ses05F_script02_2_F015,neu,neu,hap,4,1,0,-0.03497826308012009,0.8537790179252625,0.38404620438814163
Ses05F_script02_2_F016,Ses05F_script02_2_F015,Ses05F_script02_2_M016,sad,hap,neu,2,1,1,0.8014209866523743,0.3223224878311157,0.6391044706106186
Ses05F_script02_2_F017,Ses05F_script02_2_F016,Ses05F_script02_2_M016,sad,sad,neu,1,2,0,-0.7915858030319214,1.6354466676712036,0.40917907655239105
Ses05F_script02_2_M018,Ses05F_script02_2_M016,Ses05F_script02_2_F017,hap,neu,sad,3,1,1,0.7015817165374756,0.21414539217948914,0.32761892676353455
Ses05F_script02_2_F018,Ses05F_script02_2_F017,Ses05F_script02_2_M018,sad,sad,hap,2,1,0,0.6154879927635193,0.276375949382782,0.3375425934791565
Ses05F_script02_2_M019,Ses05F_script02_2_M018,Ses05F_script02_2_F018,hap,hap,sad,2,1,0,0.7571079730987549,0.1806754171848297,0.7303911074995995
Ses05F_script02_2_F019,Ses05F_script02_2_F018,Ses05F_script02_2_M019,sad,sad,hap,2,1,0,0.6613368988037109,0.3449699282646179,0.43958019092679024
Ses05F_script02_2_M020,Ses05F_script02_2_M019,Ses05F_script02_2_F019,hap,hap,sad,2,1,0,0.9216747283935547,0.17376378178596497,0.8118715211749077
Ses05F_script02_2_M025,Ses05F_script02_2_M020,Ses05F_script02_2_F019,ang,hap,sad,1,2,1,-0.8333343267440796,1.6902990341186523,1.4578102827072144
Ses05F_script02_2_F025,Ses05F_script02_2_F019,Ses05F_script02_2_M025,sad,sad,ang,3,1,0,-0.36824050545692444,0.8947587609291077,0.3401811681687832
Ses05F_script02_2_F026,Ses05F_script02_2_F025,Ses05F_script02_2_M025,sad,sad,ang,1,2,0,0.5519864559173584,0.5714846849441528,0.26947931945323944
Ses05F_script02_2_F027,Ses05F_script02_2_F026,Ses05F_script02_2_M025,sad,sad,ang,1,3,0,0.32992810010910034,0.685700535774231,0.5224406141787767
Ses05F_script02_2_M031,Ses05F_script02_2_M025,Ses05F_script02_2_F027,sad,ang,sad,4,1,1,-0.8593845367431641,2.5147860050201416,1.218823853880167
Ses05F_script02_2_F028,Ses05F_script02_2_F027,Ses05F_script02_2_M031,sad,sad,sad,2,1,0,0.7658314108848572,0.3201630711555481,0.6311801020056009
Ses05F_script02_2_M032,Ses05F_script02_2_M031,Ses05F_script02_2_F028,sad,sad,sad,2,1,0,0.8937098383903503,0.14653390645980835,0.4022948332130909
Ses05F_script02_2_F029,Ses05F_script02_2_F028,Ses05F_script02_2_M032,sad,sad,sad,2,1,0,0.9895861148834229,0.032813914120197296,0.33269353210926056
Ses05F_script02_2_M033,Ses05F_script02_2_M032,Ses05F_script02_2_F029,sad,sad,sad,2,1,0,0.884291410446167,0.18560791015625,0.43304888531565666
Ses05F_script02_2_F030,Ses05F_script02_2_F029,Ses05F_script02_2_M033,sad,sad,sad,2,1,0,0.9632291793823242,0.006481586955487728,0.28406593948602676
Ses05F_script02_2_F032,Ses05F_script02_2_F030,Ses05F_script02_2_M033,sad,sad,sad,1,2,0,0.8702207803726196,0.039030663669109344,0.3330788388848305
Ses05F_script02_2_M035,Ses05F_script02_2_M033,Ses05F_script02_2_F032,hap,sad,sad,3,1,1,0.9858444929122925,0.041174449026584625,0.2231213040649891
Ses05F_script02_2_F033,Ses05F_script02_2_F032,Ses05F_script02_2_M035,hap,sad,hap,2,1,1,0.9909756779670715,0.0022053346037864685,0.1476408913731575
Ses05F_script02_2_M036,Ses05F_script02_2_M035,Ses05F_script02_2_F033,hap,hap,hap,2,1,0,0.9399114847183228,0.05975784733891487,0.41496361047029495
Ses05F_script02_2_F034,Ses05F_script02_2_F033,Ses05F_script02_2_M036,hap,hap,hap,2,1,0,0.9873543977737427,0.0044785551726818085,0.19861920922994614
Ses05F_script02_2_M037,Ses05F_script02_2_M036,Ses05F_script02_2_F034,hap,hap,hap,2,1,0,0.9909443855285645,0.022277362644672394,0.29915016889572144
Ses05F_script02_2_F037,Ses05F_script02_2_F034,Ses05F_script02_2_M037,hap,hap,hap,2,1,0,0.7695384621620178,0.12207962572574615,0.5352742038667202
Ses05F_script02_2_M040,Ses05F_script02_2_M037,Ses05F_script02_2_F037,hap,hap,hap,2,1,0,0.9961270093917847,0.008050099015235901,0.17934472858905792
Ses05F_script02_2_M041,Ses05F_script02_2_M040,Ses05F_script02_2_F037,hap,hap,hap,1,2,0,0.871376633644104,0.3287229537963867,0.20765738934278488
Ses05F_script03_1_M000,pad,pad,hap,pad,pad,None,None,0,1.0,0.0,0.0
Ses05F_script03_1_M001,Ses05F_script03_1_M000,pad,hap,hap,pad,1,None,0,0.7873491644859314,0.2497747391462326,0.4841367267072201
Ses05F_script03_1_M005,Ses05F_script03_1_M001,pad,hap,hap,pad,1,None,0,0.9798942804336548,0.0037594514433294535,0.24522196501493454
Ses05F_script03_1_F005,pad,Ses05F_script03_1_M005,hap,pad,hap,None,1,0,1.0,0.0,0.0
Ses05F_script03_1_F006,Ses05F_script03_1_F005,Ses05F_script03_1_M005,hap,hap,hap,1,2,0,0.9869636297225952,0.032601602375507355,0.2419591210782528
Ses05F_script03_1_M007,Ses05F_script03_1_M005,Ses05F_script03_1_F006,hap,hap,hap,3,1,0,0.5809134244918823,0.6098964214324951,0.6905996091663837
Ses05F_script03_1_F007,Ses05F_script03_1_F006,Ses05F_script03_1_M007,hap,hap,hap,2,1,0,0.6636104583740234,0.3568342626094818,0.46602078154683113
Ses05F_script03_1_F010,Ses05F_script03_1_F007,Ses05F_script03_1_M007,neu,hap,hap,1,2,1,0.9222341775894165,0.01619899272918701,0.31776890344917774
Ses05F_script03_1_F011,Ses05F_script03_1_F010,Ses05F_script03_1_M007,neu,neu,hap,1,3,0,0.8998575210571289,0.08966916054487228,0.20510895363986492
Ses05F_script03_1_M011,Ses05F_script03_1_M007,Ses05F_script03_1_F011,hap,hap,neu,4,1,0,0.9217264652252197,0.02358390763401985,0.25697752460837364
Ses05F_script03_1_F013,Ses05F_script03_1_F011,Ses05F_script03_1_M011,neu,neu,hap,2,1,0,0.6586081981658936,0.2601623237133026,0.5521164201200008
Ses05F_script03_1_M013,Ses05F_script03_1_M011,Ses05F_script03_1_F013,hap,hap,neu,2,1,0,0.9756255149841309,0.05936872586607933,0.3558140881359577
Ses05F_script03_1_M014,Ses05F_script03_1_M013,Ses05F_script03_1_F013,hap,hap,neu,1,2,0,0.9835249781608582,0.009078573435544968,0.1863587722182274
Ses05F_script03_1_F015,Ses05F_script03_1_F013,Ses05F_script03_1_M014,neu,neu,hap,3,1,0,0.9753962159156799,0.04852990806102753,0.4772114157676697
Ses05F_script03_1_M015,Ses05F_script03_1_M014,Ses05F_script03_1_F015,hap,hap,neu,2,1,0,-0.39638590812683105,0.8614866137504578,0.28710862807929516
Ses05F_script03_1_M016,Ses05F_script03_1_M015,Ses05F_script03_1_F015,hap,hap,neu,1,2,0,-0.06232161819934845,0.48701900243759155,0.2580729741603136
Ses05F_script03_1_M017,Ses05F_script03_1_M016,Ses05F_script03_1_F015,hap,hap,neu,1,3,0,0.7967175245285034,0.10392595827579498,0.5620037987828255
Ses05F_script03_1_F019,Ses05F_script03_1_F015,Ses05F_script03_1_M017,neu,neu,hap,4,1,0,0.5308169722557068,1.1116584539413452,0.9400412812829018
Ses05F_script03_1_M018,Ses05F_script03_1_M017,Ses05F_script03_1_F019,hap,hap,neu,2,1,0,0.13682270050048828,0.7035677433013916,0.44532954692840576
Ses05F_script03_1_M019,Ses05F_script03_1_M018,Ses05F_script03_1_F019,hap,hap,neu,1,2,0,0.48319199681282043,0.5452028512954712,0.708474263548851
Ses05F_script03_1_M020,Ses05F_script03_1_M019,Ses05F_script03_1_F019,hap,hap,neu,1,3,0,0.9273141622543335,0.06717786937952042,0.31901735439896584
Ses05F_script03_1_M021,Ses05F_script03_1_M020,Ses05F_script03_1_F019,hap,hap,neu,1,4,0,0.6765493154525757,0.10327338427305222,0.30682919546961784
Ses05F_script03_1_M022,Ses05F_script03_1_M021,Ses05F_script03_1_F019,hap,hap,neu,1,5,0,0.6416141986846924,0.29515931010246277,0.5083015635609627
Ses05F_script03_1_M024,Ses05F_script03_1_M022,Ses05F_script03_1_F019,hap,hap,neu,1,6,0,0.7819600105285645,0.1602897047996521,0.5966172106564045
Ses05F_script03_1_M025,Ses05F_script03_1_M024,Ses05F_script03_1_F019,hap,hap,neu,1,7,0,0.955962598323822,0.020804675295948982,0.3193305842578411
Ses05F_script03_1_F025,Ses05F_script03_1_F019,Ses05F_script03_1_M025,hap,neu,hap,8,1,1,0.47837549448013306,0.38021621108055115,0.20679433643817902
Ses05F_script03_1_M026,Ses05F_script03_1_M025,Ses05F_script03_1_F025,hap,hap,hap,2,1,0,0.8954343795776367,0.10657645016908646,0.6556613594293594
Ses05F_script03_1_M027,Ses05F_script03_1_M026,Ses05F_script03_1_F025,hap,hap,hap,1,2,0,0.9678218960762024,0.04430908337235451,0.31273847818374634
Ses05F_script03_1_M028,Ses05F_script03_1_M027,Ses05F_script03_1_F025,hap,hap,hap,1,3,0,0.8985162973403931,0.266579806804657,0.5752162672579288
Ses05F_script03_1_M029,Ses05F_script03_1_M028,Ses05F_script03_1_F025,hap,hap,hap,1,4,0,0.9217341542243958,0.0668347030878067,0.4620908759534359
Ses05F_script03_1_M030,Ses05F_script03_1_M029,Ses05F_script03_1_F025,neu,hap,hap,1,5,1,0.989695131778717,0.0037734126672148705,0.16443918645381927
Ses05F_script03_1_F030,Ses05F_script03_1_F025,Ses05F_script03_1_M030,hap,hap,neu,6,1,0,0.9066511392593384,0.12347674369812012,0.4671273957937956
Ses05F_script03_1_M031,Ses05F_script03_1_M030,Ses05F_script03_1_F030,hap,neu,hap,2,1,1,0.9381638765335083,0.14675568044185638,0.482225626707077
Ses05F_script03_1_F031,Ses05F_script03_1_F030,Ses05F_script03_1_M031,hap,hap,hap,2,1,0,0.8282302618026733,0.1412711888551712,0.45995346643030643
Ses05F_script03_1_M032,Ses05F_script03_1_M031,Ses05F_script03_1_F031,hap,hap,hap,2,1,0,0.9803516864776611,0.04685359075665474,0.34133705869317055
Ses05F_script03_1_M033,Ses05F_script03_1_M032,Ses05F_script03_1_F031,hap,hap,hap,1,2,0,0.7491114139556885,0.46512991189956665,0.5288769416511059
Ses05F_script03_1_F033,Ses05F_script03_1_F031,Ses05F_script03_1_M033,neu,hap,hap,3,1,1,0.14034198224544525,1.849184274673462,0.7060073092579842
Ses05F_script03_2_F000,pad,pad,neu,pad,pad,None,None,0,1.0,0.0,0.0
Ses05F_script03_2_F001,Ses05F_script03_2_F000,pad,neu,neu,pad,1,None,0,0.8336874842643738,0.268698126077652,0.6799031086266041
Ses05F_script03_2_F003,Ses05F_script03_2_F001,pad,neu,neu,pad,1,None,0,0.792211651802063,0.20124368369579315,0.438202328979969
Ses05F_script03_2_M004,pad,Ses05F_script03_2_F003,ang,pad,neu,None,1,0,1.0,0.0,0.0
Ses05F_script03_2_F004,Ses05F_script03_2_F003,Ses05F_script03_2_M004,neu,neu,ang,2,1,0,0.9103600978851318,0.10864695906639099,0.5533989369869232
Ses05F_script03_2_M005,Ses05F_script03_2_M004,Ses05F_script03_2_F004,ang,ang,neu,2,1,0,-0.14293810725212097,0.5434556603431702,0.2350035011768341
Ses05F_script03_2_F005,Ses05F_script03_2_F004,Ses05F_script03_2_M005,neu,neu,ang,2,1,0,0.7964321374893188,0.15903739631175995,0.6089122109115124
Ses05F_script03_2_F006,Ses05F_script03_2_F005,Ses05F_script03_2_M005,neu,neu,ang,1,2,0,0.3119513988494873,1.5518770217895508,0.32813094928860664
Ses05F_script03_2_M008,Ses05F_script03_2_M005,Ses05F_script03_2_F006,ang,ang,neu,3,1,0,0.47127920389175415,0.4188134968280792,0.708363451063633
Ses05F_script03_2_M009,Ses05F_script03_2_M008,Ses05F_script03_2_F006,neu,ang,neu,1,2,1,0.021550118923187256,1.237109899520874,0.749500896781683
Ses05F_script03_2_M010,Ses05F_script03_2_M009,Ses05F_script03_2_F006,neu,neu,neu,1,3,0,0.5029515027999878,0.36576616764068604,0.7486976720392704
Ses05F_script03_2_F010,Ses05F_script03_2_F006,Ses05F_script03_2_M010,neu,neu,neu,4,1,0,0.21628135442733765,1.3414398431777954,0.3812917619943619
Ses05F_script03_2_F011,Ses05F_script03_2_F010,Ses05F_script03_2_M010,neu,neu,neu,1,2,0,0.7297036051750183,0.3977283537387848,0.602148175239563
Ses05F_script03_2_F012,Ses05F_script03_2_F011,Ses05F_script03_2_M010,neu,neu,neu,1,3,0,0.9100192785263062,0.09143959730863571,0.48457081988453865
Ses05F_script03_2_M013,Ses05F_script03_2_M010,Ses05F_script03_2_F012,ang,neu,neu,4,1,1,-0.0636509507894516,0.9875812530517578,0.6090539172291756
Ses05F_script03_2_M014,Ses05F_script03_2_M013,Ses05F_script03_2_F012,ang,ang,neu,1,2,0,0.972190797328949,0.0454280786216259,0.14829183742403984
Ses05F_script03_2_F014,Ses05F_script03_2_F012,Ses05F_script03_2_M014,neu,neu,ang,3,1,0,0.929407000541687,0.12898845970630646,0.5243181101977825
Ses05F_script03_2_M016,Ses05F_script03_2_M014,Ses05F_script03_2_F014,ang,ang,neu,2,1,0,0.3006150424480438,0.33139854669570923,0.4940082933753729
Ses05F_script03_2_M019,Ses05F_script03_2_M016,Ses05F_script03_2_F014,ang,ang,neu,1,2,0,0.20147310197353363,0.432270884513855,0.3874370101839304
Ses05F_script03_2_F018,Ses05F_script03_2_F014,Ses05F_script03_2_M019,ang,neu,ang,3,1,1,0.8339819312095642,0.0627489909529686,0.1856316439807415
Ses05F_script03_2_F019,Ses05F_script03_2_F018,Ses05F_script03_2_M019,ang,ang,ang,1,2,0,0.9123470187187195,0.04127367585897446,0.397225234657526
Ses05F_script03_2_F020,Ses05F_script03_2_F019,Ses05F_script03_2_M019,ang,ang,ang,1,3,0,0.933616042137146,0.02070700004696846,0.24374995008111
Ses05F_script03_2_M022,Ses05F_script03_2_M019,Ses05F_script03_2_F020,ang,ang,ang,4,1,0,0.898047685623169,0.25791430473327637,0.8148658573627472
Ses05F_script03_2_F021,Ses05F_script03_2_F020,Ses05F_script03_2_M022,ang,ang,ang,2,1,0,0.8388822674751282,0.12114954739809036,0.5380744002759457
Ses05F_script03_2_M024,Ses05F_script03_2_M022,Ses05F_script03_2_F021,ang,ang,ang,2,1,0,0.762924313545227,0.756034255027771,1.050605770200491
Ses05F_script03_2_F022,Ses05F_script03_2_F021,Ses05F_script03_2_M024,neu,ang,ang,2,1,1,0.9552600979804993,0.13552342355251312,0.4623543694615364
Ses05F_script03_2_M025,Ses05F_script03_2_M024,Ses05F_script03_2_F022,ang,ang,neu,2,1,0,-0.34076613187789917,0.4242580533027649,0.2974979802966118
Ses05F_script03_2_F023,Ses05F_script03_2_F022,Ses05F_script03_2_M025,ang,neu,ang,2,1,1,0.7461384534835815,0.07903966307640076,0.4261869415640831
Ses05F_script03_2_M026,Ses05F_script03_2_M025,Ses05F_script03_2_F023,ang,ang,ang,2,1,0,-0.23478113114833832,1.140443205833435,0.648450817912817
Ses05F_script03_2_F024,Ses05F_script03_2_F023,Ses05F_script03_2_M026,ang,ang,ang,2,1,0,0.8688560724258423,0.09548276662826538,0.45436419546604156
Ses05F_script03_2_F027,Ses05F_script03_2_F024,Ses05F_script03_2_M026,ang,ang,ang,1,2,0,0.9919787645339966,0.03866087272763252,0.3354399502277374
Ses05F_script03_2_F029,Ses05F_script03_2_F027,Ses05F_script03_2_M026,ang,ang,ang,1,3,0,0.9782029390335083,0.01959097571671009,0.21395744010806084
Ses05F_script03_2_F030,Ses05F_script03_2_F029,Ses05F_script03_2_M026,ang,ang,ang,1,4,0,0.997140645980835,0.01193026639521122,0.21908587962388992
Ses05F_script03_2_F031,Ses05F_script03_2_F030,Ses05F_script03_2_M026,ang,ang,ang,1,5,0,0.8944599628448486,0.3434826135635376,0.7615791596472263
Ses05F_script03_2_F032,Ses05F_script03_2_F031,Ses05F_script03_2_M026,ang,ang,ang,1,6,0,0.9707815051078796,0.019056005403399467,0.21502971649169922
Ses05F_script03_2_F033,Ses05F_script03_2_F032,Ses05F_script03_2_M026,ang,ang,ang,1,7,0,0.9044391512870789,0.12292593717575073,0.6330018527805805
Ses05F_script03_2_M037,Ses05F_script03_2_M026,Ses05F_script03_2_F033,ang,ang,ang,8,1,0,0.9686594009399414,0.08620154112577438,0.4269041419029236
Ses05F_script03_2_F034,Ses05F_script03_2_F033,Ses05F_script03_2_M037,ang,ang,ang,2,1,0,0.9546769857406616,0.017994940280914307,0.43692002817988396
Ses05F_script03_2_M038,Ses05F_script03_2_M037,Ses05F_script03_2_F034,ang,ang,ang,2,1,0,0.9636726975440979,0.010117852129042149,0.25008174777030945
Ses05F_script03_2_F035,Ses05F_script03_2_F034,Ses05F_script03_2_M038,ang,ang,ang,2,1,0,0.970863401889801,0.05687625706195831,0.4104711674153805
Ses05F_script03_2_M039,Ses05F_script03_2_M038,Ses05F_script03_2_F035,ang,ang,ang,2,1,0,0.99642014503479,0.0007634623907506466,0.14858341217041016
Ses05F_script03_2_F036,Ses05F_script03_2_F035,Ses05F_script03_2_M039,ang,ang,ang,2,1,0,0.9142230749130249,0.053906749933958054,0.32723959907889366
Ses05F_script03_2_M040,Ses05F_script03_2_M039,Ses05F_script03_2_F036,ang,ang,ang,2,1,0,0.9438278675079346,0.026297148317098618,0.09013552963733673
Ses05F_script03_2_F037,Ses05F_script03_2_F036,Ses05F_script03_2_M040,ang,ang,ang,2,1,0,0.9560015797615051,0.0317278690636158,0.40076443552970886
Ses05F_script03_2_F038,Ses05F_script03_2_F037,Ses05F_script03_2_M040,ang,ang,ang,1,2,0,0.9925370216369629,0.0025805651675909758,0.09530770778656006
Ses05F_script03_2_M041,Ses05F_script03_2_M040,Ses05F_script03_2_F038,ang,ang,ang,3,1,0,0.8381532430648804,0.5921710729598999,0.6732211858034134
Ses05F_script03_2_F039,Ses05F_script03_2_F038,Ses05F_script03_2_M041,ang,ang,ang,2,1,0,0.9955505132675171,0.0010700649581849575,0.07932907342910767
Ses05F_script03_2_M042,Ses05F_script03_2_M041,Ses05F_script03_2_F039,ang,ang,ang,2,1,0,0.7800399661064148,0.3375706672668457,0.7668707817792892
Ses05F_script03_2_F040,Ses05F_script03_2_F039,Ses05F_script03_2_M042,ang,ang,ang,2,1,0,0.9971089363098145,0.0008252490661107004,0.11232417821884155
Ses05F_script03_2_M043,Ses05F_script03_2_M042,Ses05F_script03_2_F040,ang,ang,ang,2,1,0,0.9749590158462524,0.04102911055088043,0.4353848546743393
Ses05F_script03_2_F041,Ses05F_script03_2_F040,Ses05F_script03_2_M043,ang,ang,ang,2,1,0,0.9850264191627502,0.005480640567839146,0.20962899923324585
Ses05M_impro01_F000,pad,pad,neu,pad,pad,None,None,0,1.0,0.0,0.0
Ses05M_impro01_F001,Ses05M_impro01_F000,pad,neu,neu,pad,1,None,0,0.5855775475502014,0.20439864695072174,0.2554635927081108
Ses05M_impro01_F002,Ses05M_impro01_F001,pad,neu,neu,pad,1,None,0,0.5579118728637695,0.2682896852493286,0.22107822261750698
Ses05M_impro01_F003,Ses05M_impro01_F002,pad,neu,neu,pad,1,None,0,-0.03414282202720642,0.9007269740104675,0.6645226050168276
Ses05M_impro01_F004,Ses05M_impro01_F003,pad,neu,neu,pad,1,None,0,0.8234615325927734,0.3134669065475464,0.5224221497774124
Ses05M_impro01_M005,pad,Ses05M_impro01_F004,ang,pad,neu,None,1,0,1.0,0.0,0.0
Ses05M_impro01_F006,Ses05M_impro01_F004,Ses05M_impro01_M005,neu,neu,ang,2,1,0,0.7594621181488037,0.24240776896476746,0.7323638498783112
Ses05M_impro01_F009,Ses05M_impro01_F006,Ses05M_impro01_M005,neu,neu,ang,1,2,0,0.8944296836853027,0.15535902976989746,0.5157876908779144
